1,-1,1485,720,85,295,0.8600000143051147,-1,-1,-1
1,-1,1133,458,53,210,0.8399999737739563,-1,-1,-1
2,-1,1485,716,87,297,0.8799999952316284,-1,-1,-1
2,-1,1134,458,52,210,0.8500000238418579,-1,-1,-1
3,-1,1481,718,92,293,0.8899999856948853,-1,-1,-1
3,-1,1134,459,53,210,0.8399999737739563,-1,-1,-1
4,-1,1475,715,96,296,0.9100000262260437,-1,-1,-1
4,-1,1134,460,53,208,0.8100000023841858,-1,-1,-1
5,-1,1472,711,95,299,0.8999999761581421,-1,-1,-1
5,-1,1135,463,52,202,0.75,-1,-1,-1
6,-1,1465,701,96,309,0.8799999952316284,-1,-1,-1
6,-1,1135,463,53,202,0.8299999833106995,-1,-1,-1
7,-1,1464,704,97,304,0.8999999761581421,-1,-1,-1
7,-1,1135,464,55,201,0.8500000238418579,-1,-1,-1
8,-1,1461,712,100,294,0.8799999952316284,-1,-1,-1
8,-1,1135,465,57,201,0.8500000238418579,-1,-1,-1
9,-1,1459,706,104,296,0.8700000047683716,-1,-1,-1
9,-1,1136,466,59,200,0.8600000143051147,-1,-1,-1
10,-1,1454,701,108,295,0.8899999856948853,-1,-1,-1
10,-1,1136,467,61,202,0.8700000047683716,-1,-1,-1
11,-1,1451,698,101,293,0.9100000262260437,-1,-1,-1
11,-1,1136,469,64,201,0.8700000047683716,-1,-1,-1
12,-1,1447,701,97,289,0.9100000262260437,-1,-1,-1
12,-1,1136,469,68,204,0.8799999952316284,-1,-1,-1
13,-1,1443,697,82,285,0.9100000262260437,-1,-1,-1
13,-1,1137,471,71,207,0.8799999952316284,-1,-1,-1
14,-1,1436,695,85,286,0.9100000262260437,-1,-1,-1
14,-1,1137,472,72,208,0.8700000047683716,-1,-1,-1
15,-1,1429,695,89,285,0.8999999761581421,-1,-1,-1
15,-1,1138,473,74,210,0.8799999952316284,-1,-1,-1
16,-1,1425,693,88,287,0.8999999761581421,-1,-1,-1
16,-1,1139,474,69,213,0.8700000047683716,-1,-1,-1
17,-1,1414,691,93,284,0.8999999761581421,-1,-1,-1
17,-1,1139,475,70,218,0.8799999952316284,-1,-1,-1
18,-1,1398,687,104,285,0.9300000071525574,-1,-1,-1
18,-1,1139,476,72,218,0.8799999952316284,-1,-1,-1
19,-1,1385,683,111,285,0.9300000071525574,-1,-1,-1
19,-1,1142,477,73,219,0.8799999952316284,-1,-1,-1
20,-1,1380,678,114,288,0.9300000071525574,-1,-1,-1
20,-1,1144,478,72,218,0.8700000047683716,-1,-1,-1
21,-1,1377,672,111,293,0.9200000166893005,-1,-1,-1
21,-1,1148,480,73,218,0.8700000047683716,-1,-1,-1
22,-1,1376,668,107,298,0.8999999761581421,-1,-1,-1
22,-1,1151,481,72,217,0.8799999952316284,-1,-1,-1
23,-1,1377,664,98,301,0.8999999761581421,-1,-1,-1
23,-1,1154,483,71,217,0.8799999952316284,-1,-1,-1
24,-1,1156,484,74,218,0.8899999856948853,-1,-1,-1
24,-1,1377,666,91,283,0.8799999952316284,-1,-1,-1
25,-1,1157,484,78,225,0.8999999761581421,-1,-1,-1
25,-1,1375,668,84,267,0.8199999928474426,-1,-1,-1
26,-1,1158,486,80,230,0.8899999856948853,-1,-1,-1
26,-1,1371,666,79,265,0.8299999833106995,-1,-1,-1
27,-1,1160,488,80,229,0.8899999856948853,-1,-1,-1
27,-1,1359,664,87,264,0.8700000047683716,-1,-1,-1
28,-1,1161,489,82,228,0.8899999856948853,-1,-1,-1
28,-1,1349,661,92,263,0.8799999952316284,-1,-1,-1
28,-1,1860,565,59,508,0.5400000214576721,-1,-1,-1
29,-1,1324,659,105,265,0.9100000262260437,-1,-1,-1
29,-1,1163,492,80,224,0.8899999856948853,-1,-1,-1
30,-1,1304,657,123,266,0.9200000166893005,-1,-1,-1
30,-1,1164,493,80,231,0.9100000262260437,-1,-1,-1
